race_id,race_name,race_date,venue_code,race_number,horse_number,horse_name,sex_encoded,age,weight,popularity,odds_numeric,last_3f,horse_weight_kg,horse_weight_change,trainer_encoded,trainer_frequency,jockey_encoded,jockey_frequency,year,month,day_of_week,field_size,race_avg_odds,race_avg_weight,race_type_encoded
20251123_tokyo_01,東京1R,2025-11-23,5,1,15,15番馬,1,4,55.0,15,360.0,37.58436519969397,472,-1,15,52,15,100,2025,11,5,16,116.8125,56.4375,0
20251123_tokyo_01,東京1R,2025-11-23,5,1,16,16番馬,1,3,54.0,16,450.0,35.669644012595114,465,-1,16,43,16,76,2025,11,5,16,116.8125,56.4375,0
20251123_tokyo_02,東京2R,2025-11-23,5,2,1,1番馬,2,4,57.0,1,2.5,36.812075835580714,475,0,1,49,1,74,2025,11,5,16,116.8125,55.75,0
20251123_tokyo_02,東京2R,2025-11-23,5,2,2,2番馬,0,5,57.0,2,4.5,34.20591500499996,469,-6,2,67,2,71,2025,11,5,16,116.8125,55.75,0
20251123_tokyo_02,東京2R,2025-11-23,5,2,3,3番馬,0,4,58.0,3,7.0,34.968221086046,497,-3,3,61,3,78,2025,11,5,16,116.8125,55.75,0
20251123_tokyo_02,東京2R,2025-11-23,5,2,4,4番馬,1,5,54.0,4,10.0,34.36115908021763,508,3,4,49,4,69,2025,11,5,16,116.8125,55.75,0
20251123_tokyo_02,東京2R,2025-11-23,5,2,5,5番馬,0,4,57.0,5,15.0,34.06635131571142,485,2,5,45,5,94,2025,11,5,16,116.8125,55.75,0
20251123_tokyo_02,東京2R,2025-11-23,5,2,6,6番馬,0,6,56.0,6,20.0,35.364265404201035,457,-4,6,67,6,103,2025,11,5,16,116.8125,55.75,0
20251123_tokyo_02,東京2R,2025-11-23,5,2,7,7番馬,0,5,58.0,7,30.0,36.22080324639785,487,-1,7,66,7,105,2025,11,5,16,116.8125,55.75,0
20251123_tokyo_02,東京2R,2025-11-23,5,2,8,8番馬,1,4,54.0,8,45.0,36.903822715480956,512,0,8,66,8,98,2025,11,5,16,116.8125,55.75,0
20251123_tokyo_02,東京2R,2025-11-23,5,2,9,9番馬,1,3,54.0,9,65.0,37.59421675410832,492,0,9,60,9,92,2025,11,5,16,116.8125,55.75,0
20251123_tokyo_02,東京2R,2025-11-23,5,2,10,10番馬,0,5,56.0,10,90.0,35.30159879263707,502,-4,10,59,10,102,2025,11,5,16,116.8125,55.75,0
20251123_tokyo_02,東京2R,2025-11-23,5,2,11,11番馬,1,4,54.0,11,120.0,35.47086321223773,468,3,11,58,11,99,2025,11,5,16,116.8125,55.75,0
20251123_tokyo_02,東京2R,2025-11-23,5,2,12,12番馬,0,4,57.0,12,160.0,34.78097195119218,500,0,12,48,12,61,2025,11,5,16,116.8125,55.75,0
20251123_tokyo_02,東京2R,2025-11-23,5,2,13,13番馬,1,3,55.0,13,210.0,37.81571430801035,514,0,13,68,13,108,2025,11,5,16,116.8125,55.75,0
20251123_tokyo_02,東京2R,2025-11-23,5,2,14,14番馬,1,3,54.0,14,280.0,37.40454668606743,472,2,14,45,14,87,2025,11,5,16,116.8125,55.75,0
20251123_tokyo_02,東京2R,2025-11-23,5,2,15,15番馬,2,5,57.0,15,360.0,34.38870597508308,493,4,15,62,15,94,2025,11,5,16,116.8125,55.75,0
20251123_tokyo_02,東京2R,2025-11-23,5,2,16,16番馬,1,4,54.0,16,450.0,37.23744462191405,506,0,16,66,16,105,2025,11,5,16,116.8125,55.75,0
20251123_tokyo_03,東京3R,2025-11-23,5,3,1,1番馬,0,4,58.0,1,2.5,36.59985572311106,499,0,1,50,1,78,2025,11,5,16,116.8125,56.8125,0
20251123_tokyo_03,東京3R,2025-11-23,5,3,2,2番馬,0,4,55.0,2,4.5,35.86239207252984,487,0,2,48,2,89,2025,11,5,16,116.8125,56.8125,0
20251123_tokyo_03,東京3R,2025-11-23,5,3,3,3番馬,0,3,58.0,3,7.0,35.44076256564505,458,6,3,46,3,91,2025,11,5,16,116.8125,56.8125,0
20251123_tokyo_03,東京3R,2025-11-23,5,3,4,4番馬,0,3,57.0,4,10.0,36.16254048644043,494,0,4,61,4,108,2025,11,5,16,116.8125,56.8125,0
20251123_tokyo_03,東京3R,2025-11-23,5,3,5,5番馬,0,4,58.0,5,15.0,35.0833290050483,480,-3,5,45,5,67,2025,11,5,16,116.8125,56.8125,0
20251123_tokyo_03,東京3R,2025-11-23,5,3,6,6番馬,0,4,58.0,6,20.0,36.640789506870924,469,6,6,68,6,96,2025,11,5,16,116.8125,56.8125,0
20251123_tokyo_03,東京3R,2025-11-23,5,3,7,7番馬,0,5,57.0,7,30.0,34.99092395800463,474,0,7,42,7,84,2025,11,5,16,116.8125,56.8125,0
20251123_tokyo_03,東京3R,2025-11-23,5,3,8,8番馬,0,3,57.0,8,45.0,35.594018937589496,493,7,8,59,8,62,2025,11,5,16,116.8125,56.8125,0
20251123_tokyo_03,東京3R,2025-11-23,5,3,9,9番馬,0,5,57.0,9,65.0,37.42595936475329,496,0,9,57,9,107,2025,11,5,16,116.8125,56.8125,0
20251123_tokyo_03,東京3R,2025-11-23,5,3,10,10番馬,0,4,57.0,10,90.0,35.83301156196607,488,0,10,68,10,79,2025,11,5,16,116.8125,56.8125,0
20251123_tokyo_03,東京3R,2025-11-23,5,3,11,11番馬,2,6,56.0,11,120.0,34.27744520350066,457,-1,11,49,11,102,2025,11,5,16,116.8125,56.8125,0
20251123_tokyo_03,東京3R,2025-11-23,5,3,12,12番馬,0,6,56.0,12,160.0,34.47265931048663,498,0,12,58,12,103,2025,11,5,16,116.8125,56.8125,0
20251123_tokyo_03,東京3R,2025-11-23,5,3,13,13番馬,1,6,54.0,13,210.0,34.70975817511889,502,-7,13,63,13,77,2025,11,5,16,116.8125,56.8125,0
20251123_tokyo_03,東京3R,2025-11-23,5,3,14,14番馬,2,6,57.0,14,280.0,37.00348427116599,502,-4,14,43,14,105,2025,11,5,16,116.8125,56.8125,0
20251123_tokyo_03,東京3R,2025-11-23,5,3,15,15番馬,0,6,57.0,15,360.0,37.5820929139848,477,-1,15,68,15,107,2025,11,5,16,116.8125,56.8125,0
20251123_tokyo_03,東京3R,2025-11-23,5,3,16,16番馬,0,5,57.0,16,450.0,35.172843086792255,473,-2,16,60,16,97,2025,11,5,16,116.8125,56.8125,0
20251123_tokyo_04,東京4R,2025-11-23,5,4,1,1番馬,1,5,54.0,1,2.5,35.977681218810325,454,-8,1,66,1,77,2025,11,5,15,94.6,55.93333333333333,0
20251123_tokyo_04,東京4R,2025-11-23,5,4,2,2番馬,0,3,58.0,2,4.5,36.472872253265045,457,7,2,42,2,95,2025,11,5,15,94.6,55.93333333333333,0
20251123_tokyo_04,東京4R,2025-11-23,5,4,3,3番馬,0,6,58.0,3,7.0,34.3253951225676,455,4,3,68,3,109,2025,11,5,15,94.6,55.93333333333333,0
20251123_tokyo_04,東京4R,2025-11-23,5,4,4,4番馬,1,4,54.0,4,10.0,37.10858766370975,489,-1,4,52,4,105,2025,11,5,15,94.6,55.93333333333333,0
20251123_tokyo_04,東京4R,2025-11-23,5,4,5,5番馬,0,4,55.0,5,15.0,35.87464256797651,453,5,5,57,5,108,2025,11,5,15,94.6,55.93333333333333,0
20251123_tokyo_04,東京4R,2025-11-23,5,4,6,6番馬,0,3,58.0,6,20.0,34.89438335407781,517,3,6,40,6,108,2025,11,5,15,94.6,55.93333333333333,0
20251123_tokyo_04,東京4R,2025-11-23,5,4,7,7番馬,0,6,57.0,7,30.0,37.9718591844772,455,1,7,55,7,91,2025,11,5,15,94.6,55.93333333333333,0
20251123_tokyo_04,東京4R,2025-11-23,5,4,8,8番馬,1,4,54.0,8,45.0,36.3372572476924,513,0,8,41,8,74,2025,11,5,15,94.6,55.93333333333333,0
20251123_tokyo_04,東京4R,2025-11-23,5,4,9,9番馬,2,6,57.0,9,65.0,36.480530391206145,469,0,9,50,9,89,2025,11,5,15,94.6,55.93333333333333,0
20251123_tokyo_04,東京4R,2025-11-23,5,4,10,10番馬,0,7,58.0,10,90.0,36.79264685607898,487,-5,10,49,10,100,2025,11,5,15,94.6,55.93333333333333,0
20251123_tokyo_04,東京4R,2025-11-23,5,4,11,11番馬,1,3,55.0,11,120.0,37.29014897169267,516,2,11,52,11,106,2025,11,5,15,94.6,55.93333333333333,0
20251123_tokyo_04,東京4R,2025-11-23,5,4,12,12番馬,1,3,54.0,12,160.0,35.505853467512196,506,5,12,69,12,67,2025,11,5,15,94.6,55.93333333333333,0
20251123_tokyo_04,東京4R,2025-11-23,5,4,13,13番馬,0,4,58.0,13,210.0,37.36847569254284,508,-9,13,48,13,62,2025,11,5,15,94.6,55.93333333333333,0
20251123_tokyo_04,東京4R,2025-11-23,5,4,14,14番馬,1,6,55.0,14,280.0,37.98654734829562,488,-3,14,63,14,107,2025,11,5,15,94.6,55.93333333333333,0
20251123_tokyo_04,東京4R,2025-11-23,5,4,15,15番馬,1,3,54.0,15,360.0,34.51663766060598,516,-5,15,60,15,90,2025,11,5,15,94.6,55.93333333333333,0
20251123_tokyo_05,東京5R,2025-11-23,5,5,1,1番馬,0,3,57.0,1,2.5,36.08123080361517,504,2,1,55,1,102,2025,11,5,14,75.64285714285714,56.642857142857146,0
20251123_tokyo_05,東京5R,2025-11-23,5,5,2,2番馬,0,4,58.0,2,4.5,35.613931464849585,459,5,2,46,2,66,2025,11,5,14,75.64285714285714,56.642857142857146,0
20251123_tokyo_05,東京5R,2025-11-23,5,5,3,3番馬,0,4,57.0,3,7.0,35.56897618039893,480,3,3,67,3,77,2025,11,5,14,75.64285714285714,56.642857142857146,0
20251123_tokyo_05,東京5R,2025-11-23,5,5,4,4番馬,0,5,57.0,4,10.0,36.48834680091149,510,0,4,47,4,82,2025,11,5,14,75.64285714285714,56.642857142857146,0
20251123_tokyo_05,東京5R,2025-11-23,5,5,5,5番馬,2,4,57.0,5,15.0,36.5336034172669,466,3,5,42,5,66,2025,11,5,14,75.64285714285714,56.642857142857146,0
20251123_tokyo_05,東京5R,2025-11-23,5,5,6,6番馬,0,3,56.0,6,20.0,36.56349897921286,462,2,6,54,6,93,2025,11,5,14,75.64285714285714,56.642857142857146,0
20251123_tokyo_05,東京5R,2025-11-23,5,5,7,7番馬,0,3,55.0,7,30.0,34.675740252288655,469,-1,7,45,7,64,2025,11,5,14,75.64285714285714,56.642857142857146,0
20251123_tokyo_05,東京5R,2025-11-23,5,5,8,8番馬,0,4,56.0,8,45.0,35.4570794441923,485,0,8,63,8,91,2025,11,5,14,75.64285714285714,56.642857142857146,0
20251123_tokyo_05,東京5R,2025-11-23,5,5,9,9番馬,0,6,58.0,9,65.0,34.24431183941945,469,0,9,64,9,97,2025,11,5,14,75.64285714285714,56.642857142857146,0
20251123_tokyo_05,東京5R,2025-11-23,5,5,10,10番馬,0,3,57.0,10,90.0,35.93809194076408,493,-2,10,62,10,61,2025,11,5,14,75.64285714285714,56.642857142857146,0
20251123_tokyo_05,東京5R,2025-11-23,5,5,11,11番馬,0,5,58.0,11,120.0,36.04670976846266,487,-8,11,43,11,82,2025,11,5,14,75.64285714285714,56.642857142857146,0
20251123_tokyo_05,東京5R,2025-11-23,5,5,12,12番馬,0,3,56.0,12,160.0,35.50913665241849,451,-4,12,49,12,65,2025,11,5,14,75.64285714285714,56.642857142857146,0
20251123_tokyo_05,東京5R,2025-11-23,5,5,13,13番馬,1,4,54.0,13,210.0,37.15668495442935,484,-2,13,42,13,86,2025,11,5,14,75.64285714285714,56.642857142857146,0
20251123_tokyo_05,東京5R,2025-11-23,5,5,14,14番馬,0,5,57.0,14,280.0,34.51032121118226,469,5,14,57,14,77,2025,11,5,14,75.64285714285714,56.642857142857146,0
20251123_tokyo_06,東京6R,2025-11-23,5,6,1,1番馬,2,5,56.0,1,2.5,34.40712989048161,460,-5,1,47,1,68,2025,11,5,16,116.8125,56.3125,0
20251123_tokyo_06,東京6R,2025-11-23,5,6,2,2番馬,0,3,56.0,2,4.5,37.5870616985057,455,-10,2,69,2,65,2025,11,5,16,116.8125,56.3125,0
20251123_tokyo_06,東京6R,2025-11-23,5,6,3,3番馬,0,7,58.0,3,7.0,37.26828828379712,468,2,3,45,3,93,2025,11,5,16,116.8125,56.3125,0
20251123_tokyo_06,東京6R,2025-11-23,5,6,4,4番馬,2,4,57.0,4,10.0,35.119916374641136,503,-2,4,52,4,85,2025,11,5,16,116.8125,56.3125,0
20251123_tokyo_06,東京6R,2025-11-23,5,6,5,5番馬,0,3,57.0,5,15.0,35.15452221296103,490,-4,5,44,5,84,2025,11,5,16,116.8125,56.3125,0
20251123_tokyo_06,東京6R,2025-11-23,5,6,6,6番馬,0,3,57.0,6,20.0,34.537658707755895,454,-2,6,60,6,98,2025,11,5,16,116.8125,56.3125,0
20251123_tokyo_06,東京6R,2025-11-23,5,6,7,7番馬,0,4,57.0,7,30.0,35.39547306617198,515,3,7,64,7,108,2025,11,5,16,116.8125,56.3125,0
20251123_tokyo_06,東京6R,2025-11-23,5,6,8,8番馬,0,5,58.0,8,45.0,34.72493226466264,454,1,8,65,8,66,2025,11,5,16,116.8125,56.3125,0
20251123_tokyo_06,東京6R,2025-11-23,5,6,9,9番馬,1,3,54.0,9,65.0,34.65706319172397,507,6,9,59,9,86,2025,11,5,16,116.8125,56.3125,0
20251123_tokyo_06,東京6R,2025-11-23,5,6,10,10番馬,0,6,57.0,10,90.0,37.26639775788631,480,-2,10,49,10,97,2025,11,5,16,116.8125,56.3125,0
20251123_tokyo_06,東京6R,2025-11-23,5,6,11,11番馬,0,3,58.0,11,120.0,35.535564885492846,488,-8,11,67,11,91,2025,11,5,16,116.8125,56.3125,0
20251123_tokyo_06,東京6R,2025-11-23,5,6,12,12番馬,0,6,57.0,12,160.0,35.33962245862834,459,2,12,56,12,104,2025,11,5,16,116.8125,56.3125,0
20251123_tokyo_06,東京6R,2025-11-23,5,6,13,13番馬,1,3,54.0,13,210.0,34.99395655925786,502,4,13,41,13,88,2025,11,5,16,116.8125,56.3125,0
20251123_tokyo_06,東京6R,2025-11-23,5,6,14,14番馬,1,6,54.0,14,280.0,37.28502921868805,457,5,14,44,14,71,2025,11,5,16,116.8125,56.3125,0
20251123_tokyo_06,東京6R,2025-11-23,5,6,15,15番馬,1,5,54.0,15,360.0,36.7757937778684,487,-1,15,47,15,77,2025,11,5,16,116.8125,56.3125,0
20251123_tokyo_06,東京6R,2025-11-23,5,6,16,16番馬,0,6,57.0,16,450.0,35.60340566705456,482,0,16,58,16,60,2025,11,5,16,116.8125,56.3125,0
20251123_tokyo_07,東京7R,2025-11-23,5,7,1,1番馬,1,6,54.0,1,2.5,36.78660329550757,514,10,1,61,1,67,2025,11,5,14,75.64285714285714,56.0,0
20251123_tokyo_07,東京7R,2025-11-23,5,7,2,2番馬,0,5,57.0,2,4.5,36.94577694249889,515,0,2,43,2,109,2025,11,5,14,75.64285714285714,56.0,0
20251123_tokyo_07,東京7R,2025-11-23,5,7,3,3番馬,1,3,55.0,3,7.0,37.479585448248514,486,3,3,57,3,79,2025,11,5,14,75.64285714285714,56.0,0
20251123_tokyo_07,東京7R,2025-11-23,5,7,4,4番馬,0,4,58.0,4,10.0,34.018528092018414,473,3,4,67,4,77,2025,11,5,14,75.64285714285714,56.0,0
20251123_tokyo_07,東京7R,2025-11-23,5,7,5,5番馬,0,5,57.0,5,15.0,34.89841929175993,481,-9,5,44,5,68,2025,11,5,14,75.64285714285714,56.0,0
20251123_tokyo_07,東京7R,2025-11-23,5,7,6,6番馬,0,4,58.0,6,20.0,35.44957559646653,490,-4,6,68,6,67,2025,11,5,14,75.64285714285714,56.0,0
20251123_tokyo_07,東京7R,2025-11-23,5,7,7,7番馬,0,3,58.0,7,30.0,36.00878004132497,491,2,7,42,7,97,2025,11,5,14,75.64285714285714,56.0,0
20251123_tokyo_07,東京7R,2025-11-23,5,7,8,8番馬,0,6,56.0,8,45.0,34.762750882654665,452,10,8,41,8,98,2025,11,5,14,75.64285714285714,56.0,0
20251123_tokyo_07,東京7R,2025-11-23,5,7,9,9番馬,0,4,57.0,9,65.0,35.6030522435013,489,-4,9,44,9,69,2025,11,5,14,75.64285714285714,56.0,0
20251123_tokyo_07,東京7R,2025-11-23,5,7,10,10番馬,1,6,54.0,10,90.0,35.082978692574216,495,-1,10,44,10,95,2025,11,5,14,75.64285714285714,56.0,0
20251123_tokyo_07,東京7R,2025-11-23,5,7,11,11番馬,1,3,54.0,11,120.0,34.924299186352286,497,0,11,40,11,65,2025,11,5,14,75.64285714285714,56.0,0
20251123_tokyo_07,東京7R,2025-11-23,5,7,12,12番馬,1,3,54.0,12,160.0,34.952731124186904,456,3,12,65,12,101,2025,11,5,14,75.64285714285714,56.0,0
20251123_tokyo_07,東京7R,2025-11-23,5,7,13,13番馬,0,5,56.0,13,210.0,35.172590921044055,512,-3,13,40,13,64,2025,11,5,14,75.64285714285714,56.0,0
20251123_tokyo_07,東京7R,2025-11-23,5,7,14,14番馬,0,3,56.0,14,280.0,36.33216624387877,479,-4,14,51,14,89,2025,11,5,14,75.64285714285714,56.0,0
20251123_tokyo_08,東京8R,2025-11-23,5,8,1,1番馬,0,5,57.0,1,2.5,36.20818872340792,480,-3,1,48,1,107,2025,11,5,16,116.8125,55.1875,0
20251123_tokyo_08,東京8R,2025-11-23,5,8,2,2番馬,1,3,55.0,2,4.5,35.949724792998055,512,-1,2,40,2,73,2025,11,5,16,116.8125,55.1875,0
20251123_tokyo_08,東京8R,2025-11-23,5,8,3,3番馬,0,5,56.0,3,7.0,34.557424296291295,508,5,3,69,3,86,2025,11,5,16,116.8125,55.1875,0
20251123_tokyo_08,東京8R,2025-11-23,5,8,4,4番馬,0,3,55.0,4,10.0,37.657195226241996,458,-6,4,56,4,92,2025,11,5,16,116.8125,55.1875,0
20251123_tokyo_08,東京8R,2025-11-23,5,8,5,5番馬,1,3,54.0,5,15.0,34.54754252027523,513,2,5,66,5,89,2025,11,5,16,116.8125,55.1875,0
20251123_tokyo_08,東京8R,2025-11-23,5,8,6,6番馬,1,5,54.0,6,20.0,37.65764778369984,479,1,6,41,6,68,2025,11,5,16,116.8125,55.1875,0
20251123_tokyo_08,東京8R,2025-11-23,5,8,7,7番馬,1,3,54.0,7,30.0,34.981396438725284,477,-9,7,48,7,77,2025,11,5,16,116.8125,55.1875,0
20251123_tokyo_08,東京8R,2025-11-23,5,8,8,8番馬,1,3,54.0,8,45.0,35.9042016087964,496,0,8,46,8,61,2025,11,5,16,116.8125,55.1875,0
20251123_tokyo_08,東京8R,2025-11-23,5,8,9,9番馬,0,4,55.0,9,65.0,35.98546498880494,491,0,9,50,9,98,2025,11,5,16,116.8125,55.1875,0
20251123_tokyo_08,東京8R,2025-11-23,5,8,10,10番馬,0,3,58.0,10,90.0,35.981965264824794,498,-6,10,64,10,99,2025,11,5,16,116.8125,55.1875,0
20251123_tokyo_08,東京8R,2025-11-23,5,8,11,11番馬,1,3,54.0,11,120.0,35.44389558776011,456,-1,11,67,11,66,2025,11,5,16,116.8125,55.1875,0
20251123_tokyo_08,東京8R,2025-11-23,5,8,12,12番馬,2,4,56.0,12,160.0,36.167603789513436,511,3,12,59,12,94,2025,11,5,16,116.8125,55.1875,0
20251123_tokyo_08,東京8R,2025-11-23,5,8,13,13番馬,1,3,54.0,13,210.0,34.88483776727841,519,2,13,68,13,61,2025,11,5,16,116.8125,55.1875,0
20251123_tokyo_08,東京8R,2025-11-23,5,8,14,14番馬,1,6,54.0,14,280.0,36.27178092221052,514,1,14,69,14,107,2025,11,5,16,116.8125,55.1875,0
20251123_tokyo_08,東京8R,2025-11-23,5,8,15,15番馬,0,6,58.0,15,360.0,35.27640189297302,508,0,15,41,15,89,2025,11,5,16,116.8125,55.1875,0
20251123_tokyo_08,東京8R,2025-11-23,5,8,16,16番馬,0,3,55.0,16,450.0,36.78515510351256,473,-1,16,49,16,86,2025,11,5,16,116.8125,55.1875,0
20251123_tokyo_09,東京9R,2025-11-23,5,9,1,1番馬,1,4,54.0,1,2.5,37.543910992944745,493,0,1,46,1,61,2025,11,5,16,116.8125,55.625,0
20251123_tokyo_09,東京9R,2025-11-23,5,9,2,2番馬,1,3,55.0,2,4.5,36.115748536108846,515,4,2,52,2,83,2025,11,5,16,116.8125,55.625,0
20251123_tokyo_09,東京9R,2025-11-23,5,9,3,3番馬,1,6,55.0,3,7.0,37.073093655458074,479,-2,3,52,3,96,2025,11,5,16,116.8125,55.625,0
20251123_tokyo_09,東京9R,2025-11-23,5,9,4,4番馬,0,3,57.0,4,10.0,35.14895596661633,470,-7,4,60,4,70,2025,11,5,16,116.8125,55.625,0
20251123_tokyo_09,東京9R,2025-11-23,5,9,5,5番馬,2,5,55.0,5,15.0,35.670323103139715,511,-4,5,68,5,83,2025,11,5,16,116.8125,55.625,0
20251123_tokyo_09,東京9R,2025-11-23,5,9,6,6番馬,1,3,55.0,6,20.0,34.92668680553378,515,4,6,55,6,71,2025,11,5,16,116.8125,55.625,0
20251123_tokyo_09,東京9R,2025-11-23,5,9,7,7番馬,0,3,56.0,7,30.0,37.118337894267015,474,6,7,41,7,108,2025,11,5,16,116.8125,55.625,0
20251123_tokyo_09,東京9R,2025-11-23,5,9,8,8番馬,1,6,55.0,8,45.0,34.69558099687795,477,3,8,44,8,100,2025,11,5,16,116.8125,55.625,0
20251123_tokyo_09,東京9R,2025-11-23,5,9,9,9番馬,0,3,57.0,9,65.0,36.371759739366816,490,4,9,42,9,103,2025,11,5,16,116.8125,55.625,0
20251123_tokyo_09,東京9R,2025-11-23,5,9,10,10番馬,0,3,58.0,10,90.0,37.822605992919016,510,2,10,56,10,64,2025,11,5,16,116.8125,55.625,0
20251123_tokyo_09,東京9R,2025-11-23,5,9,11,11番馬,0,4,56.0,11,120.0,36.89368045475434,484,4,11,42,11,71,2025,11,5,16,116.8125,55.625,0
20251123_tokyo_09,東京9R,2025-11-23,5,9,12,12番馬,1,3,55.0,12,160.0,35.980586108055896,483,4,12,50,12,93,2025,11,5,16,116.8125,55.625,0
20251123_tokyo_09,東京9R,2025-11-23,5,9,13,13番馬,0,3,58.0,13,210.0,37.18970408642771,496,1,13,65,13,103,2025,11,5,16,116.8125,55.625,0
20251123_tokyo_09,東京9R,2025-11-23,5,9,14,14番馬,1,6,54.0,14,280.0,36.7205630870412,493,-2,14,66,14,103,2025,11,5,16,116.8125,55.625,0
20251123_tokyo_09,東京9R,2025-11-23,5,9,15,15番馬,0,6,56.0,15,360.0,35.340475417036565,502,1,15,44,15,100,2025,11,5,16,116.8125,55.625,0
20251123_tokyo_09,東京9R,2025-11-23,5,9,16,16番馬,1,4,54.0,16,450.0,35.148152532699655,493,0,16,47,16,91,2025,11,5,16,116.8125,55.625,0
20251123_tokyo_10,キャピタルS,2025-11-23,5,10,1,1番馬,0,5,56.0,1,2.5,37.04411161000811,487,0,1,68,1,77,2025,11,5,16,116.8125,55.9375,0
20251123_tokyo_10,キャピタルS,2025-11-23,5,10,2,2番馬,1,6,54.0,2,4.5,37.748913948945805,498,0,2,61,2,63,2025,11,5,16,116.8125,55.9375,0
20251123_tokyo_10,キャピタルS,2025-11-23,5,10,3,3番馬,0,4,57.0,3,7.0,34.18296813525005,511,-1,3,69,3,108,2025,11,5,16,116.8125,55.9375,0
20251123_tokyo_10,キャピタルS,2025-11-23,5,10,4,4番馬,1,3,55.0,4,10.0,34.098347665835206,451,0,4,63,4,94,2025,11,5,16,116.8125,55.9375,0
20251123_tokyo_10,キャピタルS,2025-11-23,5,10,5,5番馬,0,3,58.0,5,15.0,35.70472520894389,481,-8,5,44,5,99,2025,11,5,16,116.8125,55.9375,0
20251123_tokyo_10,キャピタルS,2025-11-23,5,10,6,6番馬,1,3,54.0,6,20.0,36.72199720829885,495,0,6,68,6,80,2025,11,5,16,116.8125,55.9375,0
20251123_tokyo_10,キャピタルS,2025-11-23,5,10,7,7番馬,1,4,54.0,7,30.0,37.93591059183931,478,-4,7,66,7,71,2025,11,5,16,116.8125,55.9375,0
20251123_tokyo_10,キャピタルS,2025-11-23,5,10,8,8番馬,0,3,57.0,8,45.0,35.474105374895046,510,2,8,45,8,103,2025,11,5,16,116.8125,55.9375,0
20251123_tokyo_10,キャピタルS,2025-11-23,5,10,9,9番馬,1,5,55.0,9,65.0,37.044095963771994,493,0,9,43,9,61,2025,11,5,16,116.8125,55.9375,0
20251123_tokyo_10,キャピタルS,2025-11-23,5,10,10,10番馬,2,5,58.0,10,90.0,35.9260894060502,458,1,10,52,10,70,2025,11,5,16,116.8125,55.9375,0
20251123_tokyo_10,キャピタルS,2025-11-23,5,10,11,11番馬,0,3,57.0,11,120.0,35.07597361774039,505,-3,11,49,11,82,2025,11,5,16,116.8125,55.9375,0
20251123_tokyo_10,キャピタルS,2025-11-23,5,10,12,12番馬,0,3,57.0,12,160.0,35.91975533886849,492,4,12,65,12,98,2025,11,5,16,116.8125,55.9375,0
